"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-21 05:41:25.07478217 +0000 UTC m=+27923.033945870,10000,3000,7777,hashMap,1.309179554s,1.322607073s,1.01,1.309179554s,1.00,1.882625046s,1.44
2023-01-21 05:41:28.167770646 +0000 UTC m=+27926.126934344,10000,3000,7778,hashMap,290.822532ms,1.340439741s,4.61,290.822532ms,1.00,1.460446298s,5.02
2023-01-21 05:41:31.533857958 +0000 UTC m=+27929.493021660,10000,3000,7779,hashMap,724.945534ms,1.260109519s,1.74,724.945534ms,1.00,1.380118851s,1.90
2023-01-21 05:41:34.384815697 +0000 UTC m=+27932.343979395,10000,3000,7780,syncMap,256.35238ms,1.410374951s,5.50,1.18305083s,4.61,256.35238ms,1.00
2023-01-21 05:41:37.297015896 +0000 UTC m=+27935.255739296,10000,3000,7781,hashMap,735.488526ms,1.413464446s,1.92,735.488526ms,1.00,761.677261ms,1.04
2023-01-21 05:41:40.294225606 +0000 UTC m=+27938.252949007,10000,3000,7782,goMap,588.029301ms,588.029301ms,1.00,970.755314ms,1.65,1.437447569s,2.44
2023-01-21 05:41:44.922391212 +0000 UTC m=+27942.881114603,10000,3000,7783,hashMap,1.331366883s,1.408377383s,1.06,1.331366883s,1.00,1.887021847s,1.42
2023-01-21 05:41:47.53980882 +0000 UTC m=+27945.498532212,10000,3000,7784,syncMap,220.333613ms,1.309630526s,5.94,1.086339408s,4.93,220.333613ms,1.00
2023-01-21 05:41:52.170567199 +0000 UTC m=+27950.129290591,10000,3000,7785,hashMap,1.388412974s,1.471552695s,1.06,1.388412974s,1.00,1.769800962s,1.27
2023-01-21 05:41:54.99477837 +0000 UTC m=+27952.953501761,10000,3000,7786,syncMap,234.196839ms,1.112001165s,4.75,1.476800352s,6.31,234.196839ms,1.00
2023-01-21 05:41:58.735267422 +0000 UTC m=+27956.693990813,10000,3000,7787,syncMap,1.12140439s,1.369139891s,1.22,1.24900112s,1.11,1.12140439s,1.00
2023-01-21 05:42:01.857374369 +0000 UTC m=+27959.816097764,10000,3000,7788,goMap,226.334803ms,226.334803ms,1.00,1.419586861s,6.27,1.475095289s,6.52
2023-01-21 05:42:04.883409986 +0000 UTC m=+27962.842133376,10000,3000,7789,hashMap,231.368399ms,1.285367665s,5.56,231.368399ms,1.00,1.508246684s,6.52
2023-01-21 05:42:08.678328358 +0000 UTC m=+27966.637279960,10000,3000,7790,hashMap,986.372763ms,1.248630066s,1.27,986.372763ms,1.00,1.559076272s,1.58
2023-01-21 05:42:10.901960783 +0000 UTC m=+27968.860912340,10000,3000,7791,goMap,227.054302ms,227.054302ms,1.00,1.010508334s,4.45,985.042329ms,4.34
2023-01-21 05:42:14.100869395 +0000 UTC m=+27972.059820950,10000,3000,7792,goMap,264.426691ms,264.426691ms,1.00,1.458308474s,5.51,1.475054397s,5.58
2023-01-21 05:42:16.667425874 +0000 UTC m=+27974.626377441,10000,3000,7793,syncMap,245.584729ms,1.239659227s,5.05,1.079855361s,4.40,245.584729ms,1.00
2023-01-21 05:42:20.791295452 +0000 UTC m=+27978.750247011,10000,3000,7794,hashMap,1.042325352s,1.341908108s,1.29,1.042325352s,1.00,1.738535529s,1.67
2023-01-21 05:42:24.294193104 +0000 UTC m=+27982.253144662,10000,3000,7795,syncMap,658.981657ms,1.403371085s,2.13,1.439589941s,2.18,658.981657ms,1.00
2023-01-21 05:42:28.239013818 +0000 UTC m=+27986.197965377,10000,3000,7796,hashMap,1.023225869s,1.523965295s,1.49,1.023225869s,1.00,1.396480465s,1.36
2023-01-21 05:42:31.29035957 +0000 UTC m=+27989.249311130,10000,3000,7797,syncMap,384.833888ms,1.439898719s,3.74,1.225599745s,3.18,384.833888ms,1.00
2023-01-21 05:42:35.010218659 +0000 UTC m=+27992.968509663,10000,3000,7798,hashMap,625.973559ms,1.663196034s,2.66,625.973559ms,1.00,1.428977988s,2.28
2023-01-21 05:42:38.373745818 +0000 UTC m=+27996.332036846,10000,3000,7799,syncMap,837.786133ms,1.268903961s,1.51,1.255504917s,1.50,837.786133ms,1.00
2023-01-21 05:42:41.288904654 +0000 UTC m=+27999.247195657,10000,3000,7800,hashMap,537.26676ms,801.549178ms,1.49,537.26676ms,1.00,1.449305628s,2.70
2023-01-21 05:42:45.902616798 +0000 UTC m=+28003.860907803,10000,3000,7801,hashMap,1.366779187s,1.405753532s,1.03,1.366779187s,1.00,1.840245423s,1.35
2023-01-21 05:42:48.87538845 +0000 UTC m=+28006.833679454,10000,3000,7802,hashMap,338.910159ms,1.091130734s,3.22,338.910159ms,1.00,1.541542111s,4.55
2023-01-21 05:42:52.058958325 +0000 UTC m=+28010.017249326,10000,3000,7803,syncMap,663.250438ms,1.185799531s,1.79,1.333586703s,2.01,663.250438ms,1.00
2023-01-21 05:42:55.721199695 +0000 UTC m=+28013.679490696,10000,3000,7804,hashMap,848.276437ms,1.347475987s,1.59,848.276437ms,1.00,1.465340682s,1.73
2023-01-21 05:42:57.837498484 +0000 UTC m=+28015.795789486,10000,3000,7805,syncMap,237.500626ms,275.625828ms,1.16,1.602202231s,6.75,237.500626ms,1.00
2023-01-21 05:43:02.444630952 +0000 UTC m=+28020.402921960,10000,3000,7806,hashMap,1.408382318s,1.502743755s,1.07,1.408382318s,1.00,1.695007571s,1.20
2023-01-21 05:43:05.407929741 +0000 UTC m=+28023.366793467,10000,3000,7807,syncMap,195.766208ms,1.318212735s,6.73,1.448809719s,7.40,195.766208ms,1.00
2023-01-21 05:43:09.663885901 +0000 UTC m=+28027.622749629,10000,3000,7808,hashMap,891.395959ms,1.892048461s,2.12,891.395959ms,1.00,1.471523675s,1.65
2023-01-21 05:43:12.752604135 +0000 UTC m=+28030.711467862,10000,3000,7809,goMap,598.170021ms,598.170021ms,1.00,802.485094ms,1.34,1.686507906s,2.82
2023-01-21 05:43:17.602164114 +0000 UTC m=+28035.561027840,10000,3000,7810,goMap,1.380643744s,1.380643744s,1.00,1.41944714s,1.03,2.048482347s,1.48
2023-01-21 05:43:20.041070032 +0000 UTC m=+28037.999933758,10000,3000,7811,goMap,234.039414ms,234.039414ms,1.00,803.345802ms,3.43,1.400533601s,5.98
2023-01-21 05:43:24.606869755 +0000 UTC m=+28042.565733480,10000,3000,7812,hashMap,1.29594434s,1.329325027s,1.03,1.29594434s,1.00,1.939580753s,1.50
2023-01-21 05:43:26.940514931 +0000 UTC m=+28044.899378658,10000,3000,7813,goMap,234.522681ms,234.522681ms,1.00,1.700377828s,7.25,397.587421ms,1.70
2023-01-21 05:43:29.972426238 +0000 UTC m=+28047.931289964,10000,3000,7814,syncMap,204.368361ms,1.654313887s,8.09,1.172185822s,5.74,204.368361ms,1.00
2023-01-21 05:43:32.603261122 +0000 UTC m=+28050.562124848,10000,3000,7815,syncMap,195.125228ms,1.013601863s,5.19,1.421107674s,7.28,195.125228ms,1.00
2023-01-21 05:43:36.169353518 +0000 UTC m=+28054.128325680,10000,3000,7816,hashMap,720.481281ms,1.38960863s,1.93,720.481281ms,1.00,1.455140644s,2.02
2023-01-21 05:43:40.977493404 +0000 UTC m=+28058.936465567,10000,3000,7817,goMap,1.405770548s,1.405770548s,1.00,1.422939476s,1.01,1.978430106s,1.41
2023-01-21 05:43:43.348945277 +0000 UTC m=+28061.307917441,10000,3000,7818,goMap,256.77171ms,256.77171ms,1.00,684.141078ms,2.66,1.429519003s,5.57
2023-01-21 05:43:47.932664599 +0000 UTC m=+28065.891636767,10000,3000,7819,hashMap,1.268317486s,1.39759853s,1.10,1.268317486s,1.00,1.916842923s,1.51
2023-01-21 05:43:49.992699876 +0000 UTC m=+28067.951672039,10000,3000,7820,goMap,306.261589ms,306.261589ms,1.00,531.010668ms,1.73,1.221747135s,3.99
2023-01-21 05:43:52.85896316 +0000 UTC m=+28070.817935326,10000,3000,7821,syncMap,247.435074ms,1.639626894s,6.63,978.162644ms,3.95,247.435074ms,1.00
2023-01-21 05:43:56.217272385 +0000 UTC m=+28074.176244547,10000,3000,7822,hashMap,735.967482ms,1.2195206s,1.66,735.967482ms,1.00,1.401699632s,1.90
2023-01-21 05:43:59.454511771 +0000 UTC m=+28077.413483937,10000,3000,7823,syncMap,545.141659ms,1.32978833s,2.44,1.361346018s,2.50,545.141659ms,1.00
2023-01-21 05:44:03.138017421 +0000 UTC m=+28081.096989592,10000,3000,7824,hashMap,579.133649ms,1.612613809s,2.78,579.133649ms,1.00,1.490768904s,2.57
2023-01-21 05:44:06.065209427 +0000 UTC m=+28084.024158736,10000,3000,7825,syncMap,468.35456ms,1.38686677s,2.96,1.070939312s,2.29,468.35456ms,1.00
2023-01-21 05:44:10.742781587 +0000 UTC m=+28088.701730898,10000,3000,7826,hashMap,1.420991003s,1.528314022s,1.08,1.420991003s,1.00,1.727274863s,1.22
2023-01-21 05:44:15.397594412 +0000 UTC m=+28093.356543723,10000,3000,7827,hashMap,1.336617327s,1.370178359s,1.03,1.336617327s,1.00,1.94708067s,1.46
2023-01-21 05:44:17.750095143 +0000 UTC m=+28095.709044452,10000,3000,7828,goMap,270.923353ms,270.923353ms,1.00,615.117075ms,2.27,1.465463525s,5.41
2023-01-21 05:44:22.540137263 +0000 UTC m=+28100.499086573,10000,3000,7829,hashMap,1.3837125s,1.431671826s,1.03,1.3837125s,1.00,1.973642118s,1.43
2023-01-21 05:44:24.939151864 +0000 UTC m=+28102.898101174,10000,3000,7830,goMap,234.329362ms,234.329362ms,1.00,699.675799ms,2.99,1.464053375s,6.25
2023-01-21 05:44:29.59747033 +0000 UTC m=+28107.556419662,10000,3000,7831,hashMap,1.35103173s,1.364587351s,1.01,1.35103173s,1.00,1.941624296s,1.44
2023-01-21 05:44:31.914701677 +0000 UTC m=+28109.873650985,10000,3000,7832,goMap,232.463609ms,232.463609ms,1.00,1.767015115s,7.60,316.750188ms,1.36
2023-01-21 05:44:35.055137725 +0000 UTC m=+28113.014332084,10000,3000,7833,syncMap,219.81816ms,1.750057386s,7.96,1.169828784s,5.32,219.81816ms,1.00
2023-01-21 05:44:39.684492788 +0000 UTC m=+28117.643687147,10000,3000,7834,goMap,1.381164971s,1.381164971s,1.00,1.408770199s,1.02,1.838411992s,1.33
2023-01-21 05:44:42.544708987 +0000 UTC m=+28120.503903346,10000,3000,7835,syncMap,224.008031ms,1.097664306s,4.90,1.537395084s,6.86,224.008031ms,1.00
2023-01-21 05:44:46.310542872 +0000 UTC m=+28124.269737232,10000,3000,7836,hashMap,1.139421937s,1.474596719s,1.29,1.139421937s,1.00,1.150642936s,1.01
2023-01-21 05:44:49.079139454 +0000 UTC m=+28127.038333813,10000,3000,7837,goMap,247.08793ms,247.08793ms,1.00,1.271071803s,5.14,1.249246699s,5.06
2023-01-21 05:44:51.848709605 +0000 UTC m=+28129.807903962,10000,3000,7838,goMap,247.565541ms,247.565541ms,1.00,975.033362ms,3.94,1.545919198s,6.24
2023-01-21 05:44:54.563209117 +0000 UTC m=+28132.522403475,10000,3000,7839,syncMap,202.967365ms,974.893275ms,4.80,1.535637265s,7.57,202.967365ms,1.00
2023-01-21 05:44:58.558069417 +0000 UTC m=+28136.517263775,10000,3000,7840,hashMap,1.206419628s,1.284203843s,1.06,1.206419628s,1.00,1.503265263s,1.25
2023-01-21 05:45:01.30560682 +0000 UTC m=+28139.264801179,10000,3000,7841,hashMap,323.977759ms,1.002535016s,3.09,323.977759ms,1.00,1.419900106s,4.38
2023-01-21 05:45:06.103875701 +0000 UTC m=+28144.062784686,10000,3000,7842,hashMap,1.369595531s,1.490629979s,1.09,1.369595531s,1.00,1.936544042s,1.41
2023-01-21 05:45:08.608611303 +0000 UTC m=+28146.567520280,10000,3000,7843,goMap,212.853798ms,212.853798ms,1.00,1.920667274s,9.02,370.283833ms,1.74
2023-01-21 05:45:12.709815254 +0000 UTC m=+28150.668724232,10000,3000,7844,hashMap,792.851285ms,1.760782211s,2.22,792.851285ms,1.00,1.546597199s,1.95
2023-01-21 05:45:15.783651349 +0000 UTC m=+28153.742560327,10000,3000,7845,syncMap,376.903577ms,1.394946764s,3.70,1.300865157s,3.45,376.903577ms,1.00
2023-01-21 05:45:19.587513926 +0000 UTC m=+28157.546422904,10000,3000,7846,hashMap,549.771578ms,1.75538991s,3.19,549.771578ms,1.00,1.497760159s,2.72
2023-01-21 05:45:22.833474466 +0000 UTC m=+28160.792383444,10000,3000,7847,syncMap,579.1409ms,1.359036164s,2.35,1.306769878s,2.26,579.1409ms,1.00
2023-01-21 05:45:26.380706484 +0000 UTC m=+28164.339615463,10000,3000,7848,hashMap,803.580869ms,1.344574633s,1.67,803.580869ms,1.00,1.398105795s,1.74
2023-01-21 05:45:29.724040603 +0000 UTC m=+28167.682949580,10000,3000,7849,syncMap,653.894164ms,1.439841574s,2.20,1.248469038s,1.91,653.894164ms,1.00
2023-01-21 05:45:32.495431893 +0000 UTC m=+28170.454340887,10000,3000,7850,syncMap,483.946808ms,1.090184016s,2.25,1.195667865s,2.47,483.946808ms,1.00
2023-01-21 05:45:35.733187902 +0000 UTC m=+28173.692135717,10000,3000,7851,hashMap,739.321365ms,1.002494364s,1.36,739.321365ms,1.00,1.494631855s,2.02
2023-01-21 05:45:40.284392678 +0000 UTC m=+28178.243340502,10000,3000,7852,goMap,1.32835323s,1.32835323s,1.00,1.332414017s,1.00,1.889394799s,1.42
2023-01-21 05:45:42.632090504 +0000 UTC m=+28180.591038319,10000,3000,7853,goMap,274.293409ms,274.293409ms,1.00,551.598239ms,2.01,1.52075586s,5.54
2023-01-21 05:45:47.216075493 +0000 UTC m=+28185.175023307,10000,3000,7854,hashMap,1.291120693s,1.369817665s,1.06,1.291120693s,1.00,1.921957058s,1.49
2023-01-21 05:45:49.433004568 +0000 UTC m=+28187.391952384,10000,3000,7855,goMap,230.178603ms,230.178603ms,1.00,1.31108806s,5.70,674.404381ms,2.93
2023-01-21 05:45:53.232141801 +0000 UTC m=+28191.191089637,10000,3000,7856,hashMap,1.080154339s,1.426572959s,1.32,1.080154339s,1.00,1.291024553s,1.20
2023-01-21 05:45:56.831490957 +0000 UTC m=+28194.790438773,10000,3000,7857,goMap,457.641246ms,457.641246ms,1.00,1.447454102s,3.16,1.692592066s,3.70
2023-01-21 05:46:01.564585692 +0000 UTC m=+28199.523533508,10000,3000,7858,goMap,1.348639603s,1.348639603s,1.00,1.383229985s,1.03,2.000063932s,1.48
2023-01-21 05:46:03.955770463 +0000 UTC m=+28201.914718276,10000,3000,7859,syncMap,306.011701ms,325.986636ms,1.07,1.758083407s,5.75,306.011701ms,1.00
2023-01-21 05:46:08.163865647 +0000 UTC m=+28206.122768903,10000,3000,7860,hashMap,831.197096ms,1.860572526s,2.24,831.197096ms,1.00,1.514931437s,1.82
2023-01-21 05:46:11.442986269 +0000 UTC m=+28209.401889496,10000,3000,7861,goMap,260.609198ms,260.609198ms,1.00,1.406349262s,5.40,1.610629515s,6.18
2023-01-21 05:46:16.290529914 +0000 UTC m=+28214.249433142,10000,3000,7862,hashMap,1.407534106s,1.448578989s,1.03,1.407534106s,1.00,1.99046225s,1.41
2023-01-21 05:46:18.772823787 +0000 UTC m=+28216.731727016,10000,3000,7863,goMap,278.24634ms,278.24634ms,1.00,706.527025ms,2.54,1.496406157s,5.38
2023-01-21 05:46:22.778780253 +0000 UTC m=+28220.737683480,10000,3000,7864,goMap,1.001035509s,1.001035509s,1.00,1.479230723s,1.48,1.524718229s,1.52
2023-01-21 05:46:25.719147891 +0000 UTC m=+28223.678051120,10000,3000,7865,goMap,260.909597ms,260.909597ms,1.00,1.235740452s,4.74,1.44270911s,5.53
2023-01-21 05:46:28.907292512 +0000 UTC m=+28226.866195741,10000,3000,7866,syncMap,868.797623ms,1.229866974s,1.42,1.088180063s,1.25,868.797623ms,1.00
2023-01-21 05:46:32.748659435 +0000 UTC m=+28230.707562666,10000,3000,7867,goMap,690.711163ms,690.711163ms,1.00,1.410577491s,2.04,1.738886828s,2.52
2023-01-21 05:46:37.561547583 +0000 UTC m=+28235.520489437,10000,3000,7868,hashMap,1.352383908s,1.404188576s,1.04,1.352383908s,1.00,2.055283225s,1.52
2023-01-21 05:46:39.781768448 +0000 UTC m=+28237.740710297,10000,3000,7869,goMap,230.92477ms,230.92477ms,1.00,1.524395406s,6.60,463.628257ms,2.01
2023-01-21 05:46:43.923179059 +0000 UTC m=+28241.882120905,10000,3000,7870,hashMap,926.567445ms,1.697586352s,1.83,926.567445ms,1.00,1.516054707s,1.64
2023-01-21 05:46:46.795862292 +0000 UTC m=+28244.754804150,10000,3000,7871,syncMap,395.767947ms,1.243125528s,3.14,1.232588498s,3.11,395.767947ms,1.00
2023-01-21 05:46:50.50649693 +0000 UTC m=+28248.465438779,10000,3000,7872,hashMap,580.743053ms,1.710886084s,2.95,580.743053ms,1.00,1.417983296s,2.44
2023-01-21 05:46:53.961475616 +0000 UTC m=+28251.920417464,10000,3000,7873,syncMap,663.054821ms,1.513641603s,2.28,1.27732582s,1.93,663.054821ms,1.00
2023-01-21 05:46:57.624033847 +0000 UTC m=+28255.582975712,10000,3000,7874,hashMap,605.386402ms,1.580325676s,2.61,605.386402ms,1.00,1.475729892s,2.44
2023-01-21 05:47:01.022006825 +0000 UTC m=+28258.980948673,10000,3000,7875,syncMap,672.661738ms,1.452950418s,2.16,1.2714433s,1.89,672.661738ms,1.00
2023-01-21 05:47:04.757035681 +0000 UTC m=+28262.715977529,10000,3000,7876,goMap,1.123869051s,1.123869051s,1.00,1.171149211s,1.04,1.438922839s,1.28
2023-01-21 05:47:07.453409277 +0000 UTC m=+28265.412461615,10000,3000,7877,syncMap,235.010484ms,1.324680864s,5.64,1.135614634s,4.83,235.010484ms,1.00
2023-01-21 05:47:12.072127907 +0000 UTC m=+28270.031180244,10000,3000,7878,hashMap,1.398740905s,1.602435459s,1.15,1.398740905s,1.00,1.616421298s,1.16
2023-01-21 05:47:14.790011068 +0000 UTC m=+28272.749063405,10000,3000,7879,syncMap,208.310042ms,1.352586018s,6.49,1.155953912s,5.55,208.310042ms,1.00
2023-01-21 05:47:19.612330341 +0000 UTC m=+28277.571382679,10000,3000,7880,hashMap,1.432130153s,1.608931115s,1.12,1.432130153s,1.00,1.780184064s,1.24
2023-01-21 05:47:22.370476573 +0000 UTC m=+28280.329528923,10000,3000,7881,syncMap,323.069125ms,1.294681127s,4.01,1.139333916s,3.53,323.069125ms,1.00
2023-01-21 05:47:27.110460556 +0000 UTC m=+28285.069512899,10000,3000,7882,hashMap,1.338040111s,1.612168751s,1.20,1.338040111s,1.00,1.788647364s,1.34
2023-01-21 05:47:29.970685606 +0000 UTC m=+28287.929737940,10000,3000,7883,syncMap,341.675663ms,1.108509064s,3.24,1.409104686s,4.12,341.675663ms,1.00
2023-01-21 05:47:34.102713344 +0000 UTC m=+28292.061765677,10000,3000,7884,hashMap,899.933113ms,1.75779958s,1.95,899.933113ms,1.00,1.473021216s,1.64
2023-01-21 05:47:37.17562853 +0000 UTC m=+28295.134540060,10000,3000,7885,syncMap,502.767618ms,1.381097256s,2.75,1.18772032s,2.36,502.767618ms,1.00
2023-01-21 05:47:39.824214452 +0000 UTC m=+28297.783125988,10000,3000,7886,syncMap,396.066489ms,1.109593832s,2.80,1.141844675s,2.88,396.066489ms,1.00
2023-01-21 05:47:43.010528384 +0000 UTC m=+28300.969439935,10000,3000,7887,hashMap,662.620154ms,1.04149165s,1.57,662.620154ms,1.00,1.481190645s,2.24
2023-01-21 05:47:46.786951062 +0000 UTC m=+28304.745862604,10000,3000,7888,syncMap,1.016638293s,1.393701278s,1.37,1.36496737s,1.34,1.016638293s,1.00
2023-01-21 05:47:50.12378401 +0000 UTC m=+28308.082695549,10000,3000,7889,hashMap,796.581908ms,1.113571501s,1.40,796.581908ms,1.00,1.425417686s,1.79
2023-01-21 05:47:54.347731512 +0000 UTC m=+28312.306643044,10000,3000,7890,hashMap,1.251503354s,1.267481895s,1.01,1.251503354s,1.00,1.704037813s,1.36
2023-01-21 05:47:56.854892033 +0000 UTC m=+28314.813803565,10000,3000,7891,goMap,241.1778ms,241.1778ms,1.00,771.216545ms,3.20,1.493770867s,6.19
2023-01-21 05:47:59.786637849 +0000 UTC m=+28317.745549382,10000,3000,7892,syncMap,327.267117ms,1.23493653s,3.77,1.368529304s,4.18,327.267117ms,1.00
2023-01-21 05:48:03.785988547 +0000 UTC m=+28321.744900081,10000,3000,7893,hashMap,874.962409ms,1.636462284s,1.87,874.962409ms,1.00,1.486746618s,1.70
2023-01-21 05:48:07.11527648 +0000 UTC m=+28325.073803427,10000,3000,7894,syncMap,726.770454ms,1.373605927s,1.89,1.227429051s,1.69,726.770454ms,1.00
2023-01-21 05:48:10.630499446 +0000 UTC m=+28328.589026394,10000,3000,7895,hashMap,848.861463ms,1.217750815s,1.43,848.861463ms,1.00,1.447478063s,1.71
2023-01-21 05:48:13.501310058 +0000 UTC m=+28331.459837010,10000,3000,7896,syncMap,816.775959ms,1.024076408s,1.25,1.028454804s,1.26,816.775959ms,1.00
2023-01-21 05:48:18.228000878 +0000 UTC m=+28336.186527823,10000,3000,7897,goMap,1.356263396s,1.356263396s,1.00,1.356837138s,1.00,2.012460499s,1.48
2023-01-21 05:48:20.553742411 +0000 UTC m=+28338.512269357,10000,3000,7898,syncMap,233.825025ms,275.715192ms,1.18,1.815225997s,7.76,233.825025ms,1.00
2023-01-21 05:48:23.9015169 +0000 UTC m=+28341.860043854,10000,3000,7899,syncMap,557.019751ms,1.935301356s,3.47,854.159908ms,1.53,557.019751ms,1.00
2023-01-21 05:48:26.856320488 +0000 UTC m=+28344.814847436,10000,3000,7900,goMap,431.975652ms,431.975652ms,1.00,813.180965ms,1.88,1.53755773s,3.56
2023-01-21 05:48:31.457039118 +0000 UTC m=+28349.415566071,10000,3000,7901,hashMap,1.345705301s,1.3628902s,1.01,1.345705301s,1.00,1.891100225s,1.41
2023-01-21 05:48:33.445759679 +0000 UTC m=+28351.404286626,10000,3000,7902,goMap,298.044991ms,298.044991ms,1.00,597.960235ms,2.01,1.091648437s,3.66
2023-01-21 05:48:36.849512335 +0000 UTC m=+28354.809038118,10000,3000,7903,goMap,735.383244ms,735.383244ms,1.00,1.079457673s,1.47,1.58878744s,2.16
2023-01-21 05:48:39.430052211 +0000 UTC m=+28357.389577996,10000,3000,7904,syncMap,210.851964ms,1.383259754s,6.56,985.30181ms,4.67,210.851964ms,1.00
2023-01-21 05:48:43.916967247 +0000 UTC m=+28361.876493032,10000,3000,7905,goMap,1.277073475s,1.277073475s,1.00,1.3991365s,1.10,1.809714774s,1.42
2023-01-21 05:48:46.994319965 +0000 UTC m=+28364.953845748,10000,3000,7906,syncMap,497.654234ms,1.198919222s,2.41,1.379807349s,2.77,497.654234ms,1.00
2023-01-21 05:48:51.055981017 +0000 UTC m=+28369.015506800,10000,3000,7907,hashMap,949.252869ms,1.705604646s,1.80,949.252869ms,1.00,1.405840297s,1.48
2023-01-21 05:48:53.92609099 +0000 UTC m=+28371.885616774,10000,3000,7908,hashMap,319.795833ms,1.071782301s,3.35,319.795833ms,1.00,1.477236675s,4.62
2023-01-21 05:48:58.00027489 +0000 UTC m=+28375.959800693,10000,3000,7909,goMap,1.055329741s,1.055329741s,1.00,1.503448773s,1.42,1.514429293s,1.44
2023-01-21 05:49:01.251251499 +0000 UTC m=+28379.210777282,10000,3000,7910,syncMap,478.218624ms,1.396801582s,2.92,1.375015092s,2.88,478.218624ms,1.00
2023-01-21 05:49:05.575150853 +0000 UTC m=+28383.534119156,10000,3000,7911,hashMap,1.383913277s,1.468681724s,1.06,1.383913277s,1.00,1.469823421s,1.06
2023-01-21 05:49:09.097733431 +0000 UTC m=+28387.056701735,10000,3000,7912,syncMap,654.046715ms,1.445203207s,2.21,1.422190691s,2.17,654.046715ms,1.00
2023-01-21 05:49:12.847921139 +0000 UTC m=+28390.806889443,10000,3000,7913,hashMap,653.226092ms,1.561277561s,2.39,653.226092ms,1.00,1.534360436s,2.35
2023-01-21 05:49:15.675300449 +0000 UTC m=+28393.634268752,10000,3000,7914,syncMap,216.775592ms,1.262410203s,5.82,1.347022419s,6.21,216.775592ms,1.00
2023-01-21 05:49:19.834449946 +0000 UTC m=+28397.793418251,10000,3000,7915,hashMap,882.418625ms,1.863860961s,2.11,882.418625ms,1.00,1.411769669s,1.60
2023-01-21 05:49:22.728506173 +0000 UTC m=+28400.687474478,10000,3000,7916,syncMap,384.573949ms,1.293313542s,3.36,1.215099174s,3.16,384.573949ms,1.00
2023-01-21 05:49:27.511411616 +0000 UTC m=+28405.470379921,10000,3000,7917,hashMap,1.368567694s,1.5805284s,1.15,1.368567694s,1.00,1.832650647s,1.34
2023-01-21 05:49:30.327954672 +0000 UTC m=+28408.286922977,10000,3000,7918,syncMap,294.148746ms,1.105515254s,3.76,1.415621746s,4.81,294.148746ms,1.00
2023-01-21 05:49:34.45804099 +0000 UTC m=+28412.417009295,10000,3000,7919,hashMap,881.702984ms,1.812336105s,2.06,881.702984ms,1.00,1.434942005s,1.63
2023-01-21 05:49:37.579373054 +0000 UTC m=+28415.538406921,10000,3000,7920,syncMap,611.0799ms,1.271231683s,2.08,1.238120733s,2.03,611.0799ms,1.00
2023-01-21 05:49:42.269935327 +0000 UTC m=+28420.228969194,10000,3000,7921,hashMap,1.431834654s,1.438642197s,1.00,1.431834654s,1.00,1.819141311s,1.27
2023-01-21 05:49:46.804499109 +0000 UTC m=+28424.763532979,10000,3000,7922,goMap,1.297239526s,1.297239526s,1.00,1.321386121s,1.02,1.914900282s,1.48
2023-01-21 05:49:49.118474634 +0000 UTC m=+28427.077508504,10000,3000,7923,goMap,235.331769ms,235.331769ms,1.00,634.60072ms,2.70,1.443028824s,6.13
2023-01-21 05:49:53.544416712 +0000 UTC m=+28431.503450581,10000,3000,7924,hashMap,1.271117996s,1.278697956s,1.01,1.271117996s,1.00,1.875171888s,1.48
2023-01-21 05:49:55.867860245 +0000 UTC m=+28433.826894114,10000,3000,7925,goMap,234.683155ms,234.683155ms,1.00,1.704126025s,7.26,383.570187ms,1.63
2023-01-21 05:49:59.979105376 +0000 UTC m=+28437.938139245,10000,3000,7926,hashMap,775.316218ms,1.935009137s,2.50,775.316218ms,1.00,1.399836944s,1.81
2023-01-21 05:50:03.134106345 +0000 UTC m=+28441.093140230,10000,3000,7927,syncMap,475.403272ms,1.403560789s,2.95,1.274954116s,2.68,475.403272ms,1.00
2023-01-21 05:50:06.056514946 +0000 UTC m=+28444.015458899,10000,3000,7928,syncMap,667.47246ms,1.527578501s,2.29,726.064371ms,1.09,667.47246ms,1.00
2023-01-21 05:50:09.311465912 +0000 UTC m=+28447.270409856,10000,3000,7929,goMap,681.202291ms,681.202291ms,1.00,1.018415652s,1.50,1.554243883s,2.28
2023-01-21 05:50:13.080193642 +0000 UTC m=+28451.039137588,10000,3000,7930,syncMap,1.123248389s,1.355063992s,1.21,1.289332566s,1.15,1.123248389s,1.00
2023-01-21 05:50:15.899089492 +0000 UTC m=+28453.858033435,10000,3000,7931,hashMap,552.188532ms,837.196386ms,1.52,552.188532ms,1.00,1.428232752s,2.59
2023-01-21 05:50:20.385008855 +0000 UTC m=+28458.343952793,10000,3000,7932,hashMap,1.24034933s,1.477065915s,1.19,1.24034933s,1.00,1.767552093s,1.43
2023-01-21 05:50:22.938135482 +0000 UTC m=+28460.897079421,10000,3000,7933,syncMap,229.941289ms,1.306086601s,5.68,1.015884295s,4.42,229.941289ms,1.00
2023-01-21 05:50:27.46609945 +0000 UTC m=+28465.425043390,10000,3000,7934,hashMap,1.379258944s,1.381682862s,1.00,1.379258944s,1.00,1.76596624s,1.28
