"Date, NumSims, NumFimsMsgs, Sim #, Winning Map, Winning Time, GoMap Time, Win-GoMap Diff, HashMap Time, Win-HashMap Diff, SyncMap Time, Win-SyncMap Diff"
2023-01-23 04:47:43.7529915 +0000 UTC m=+7192.697556273,20000,3000,1923,hashMap,232.688537ms,2.395861894s,10.30,232.688537ms,1.00,2.45912543s,10.57
2023-01-23 04:47:45.821016526 +0000 UTC m=+7194.765581286,20000,3000,1924,syncMap,182.36141ms,207.747586ms,1.14,1.677004449s,9.20,182.36141ms,1.00
2023-01-23 04:47:48.498828252 +0000 UTC m=+7197.443393019,20000,3000,1925,syncMap,170.816668ms,208.610231ms,1.22,2.297321348s,13.45,170.816668ms,1.00
2023-01-23 04:47:51.111377797 +0000 UTC m=+7200.055942567,20000,3000,1926,syncMap,209.92763ms,534.014625ms,2.54,1.867696691s,8.90,209.92763ms,1.00
2023-01-23 04:47:55.885499943 +0000 UTC m=+7204.830064704,20000,3000,1927,hashMap,241.353115ms,2.17012912s,8.99,241.353115ms,1.00,2.36170164s,9.79
2023-01-23 04:47:58.046792434 +0000 UTC m=+7206.991706972,20000,3000,1928,syncMap,186.19877ms,210.154083ms,1.13,1.764354507s,9.48,186.19877ms,1.00
2023-01-23 04:48:00.815525568 +0000 UTC m=+7209.760440105,20000,3000,1929,syncMap,204.258085ms,255.788302ms,1.25,2.307731017s,11.30,204.258085ms,1.00
2023-01-23 04:48:03.906339773 +0000 UTC m=+7212.851254315,20000,3000,1930,syncMap,199.691802ms,2.222628421s,11.13,667.396001ms,3.34,199.691802ms,1.00
2023-01-23 04:48:06.581758994 +0000 UTC m=+7215.526673531,20000,3000,1931,syncMap,179.538869ms,2.261777439s,12.60,233.09836ms,1.30,179.538869ms,1.00
2023-01-23 04:48:11.358559574 +0000 UTC m=+7220.303474110,20000,3000,1932,hashMap,211.494606ms,2.25713134s,10.67,211.494606ms,1.00,2.307304362s,10.91
2023-01-23 04:48:14.026860961 +0000 UTC m=+7222.971775498,20000,3000,1933,goMap,198.450423ms,198.450423ms,1.00,210.794609ms,1.06,2.258196423s,11.38
2023-01-23 04:48:15.321081485 +0000 UTC m=+7224.265996029,20000,3000,1934,syncMap,192.673948ms,205.367397ms,1.07,895.242507ms,4.65,192.673948ms,1.00
2023-01-23 04:48:20.198390419 +0000 UTC m=+7229.143304962,20000,3000,1935,hashMap,219.260364ms,2.220007442s,10.12,219.260364ms,1.00,2.437121923s,11.12
2023-01-23 04:48:22.553078525 +0000 UTC m=+7231.497993067,20000,3000,1936,goMap,185.084164ms,185.084164ms,1.00,1.966146295s,10.62,202.561357ms,1.09
2023-01-23 04:48:25.112305692 +0000 UTC m=+7234.057220228,20000,3000,1937,goMap,217.566898ms,217.566898ms,1.00,2.087048781s,9.59,253.736912ms,1.17
2023-01-23 04:48:29.778857711 +0000 UTC m=+7238.723252056,20000,3000,1938,hashMap,265.856868ms,2.018053809s,7.59,265.856868ms,1.00,2.381112364s,8.96
2023-01-23 04:48:32.557135784 +0000 UTC m=+7241.501530120,20000,3000,1939,goMap,221.773851ms,221.773851ms,1.00,241.614304ms,1.09,2.313855033s,10.43
2023-01-23 04:48:33.850897353 +0000 UTC m=+7242.795291694,20000,3000,1940,goMap,174.015007ms,174.015007ms,1.00,910.254108ms,5.23,208.528373ms,1.20
2023-01-23 04:48:38.553055577 +0000 UTC m=+7247.497449913,20000,3000,1941,hashMap,269.222943ms,2.021670003s,7.51,269.222943ms,1.00,2.410354472s,8.95
2023-01-23 04:48:40.922909841 +0000 UTC m=+7249.867304176,20000,3000,1942,syncMap,197.079765ms,205.227605ms,1.04,1.966553709s,9.98,197.079765ms,1.00
2023-01-23 04:48:43.618682886 +0000 UTC m=+7252.563077222,20000,3000,1943,goMap,204.246747ms,204.246747ms,1.00,2.239441997s,10.96,251.010167ms,1.23
2023-01-23 04:48:48.5355671 +0000 UTC m=+7257.479961431,20000,3000,1944,hashMap,262.752432ms,2.199343282s,8.37,262.752432ms,1.00,2.453442749s,9.34
2023-01-23 04:48:51.407011828 +0000 UTC m=+7260.351406169,20000,3000,1945,goMap,206.882707ms,206.882707ms,1.00,268.769639ms,1.30,2.394754043s,11.58
2023-01-23 04:48:52.614589555 +0000 UTC m=+7261.558983886,20000,3000,1946,syncMap,174.11708ms,210.231854ms,1.21,822.231767ms,4.72,174.11708ms,1.00
2023-01-23 04:48:57.440571878 +0000 UTC m=+7266.384966216,20000,3000,1947,hashMap,248.35681ms,2.146984661s,8.64,248.35681ms,1.00,2.429635446s,9.78
2023-01-23 04:48:59.863265873 +0000 UTC m=+7268.807914242,20000,3000,1948,goMap,189.698563ms,189.698563ms,1.00,2.006385251s,10.58,225.901887ms,1.19
2023-01-23 04:49:02.496288589 +0000 UTC m=+7271.440936954,20000,3000,1949,goMap,202.032828ms,202.032828ms,1.00,2.20364562s,10.91,225.582227ms,1.12
2023-01-23 04:49:05.183410916 +0000 UTC m=+7274.128059285,20000,3000,1950,syncMap,186.06727ms,209.794395ms,1.13,2.290179806s,12.31,186.06727ms,1.00
2023-01-23 04:49:07.887027506 +0000 UTC m=+7276.831675886,20000,3000,1951,syncMap,205.54121ms,2.227182533s,10.84,269.964647ms,1.31,205.54121ms,1.00
2023-01-23 04:49:12.858676468 +0000 UTC m=+7281.803324833,20000,3000,1952,hashMap,217.467174ms,2.29457923s,10.55,217.467174ms,1.00,2.458640327s,11.31
2023-01-23 04:49:15.73550854 +0000 UTC m=+7284.680156913,20000,3000,1953,hashMap,212.187201ms,219.990344ms,1.04,212.187201ms,1.00,2.443680386s,11.52
2023-01-23 04:49:18.667441849 +0000 UTC m=+7287.612090221,20000,3000,1954,goMap,191.139386ms,191.139386ms,1.00,233.300039ms,1.22,2.506370115s,13.11
2023-01-23 04:49:20.078162623 +0000 UTC m=+7289.022810996,20000,3000,1955,syncMap,207.575968ms,215.039072ms,1.04,987.148111ms,4.76,207.575968ms,1.00
2023-01-23 04:49:23.52204603 +0000 UTC m=+7292.466694398,20000,3000,1956,hashMap,209.057126ms,2.281509784s,10.91,209.057126ms,1.00,952.217057ms,4.55
2023-01-23 04:49:27.673348218 +0000 UTC m=+7296.617996585,20000,3000,1957,hashMap,206.898857ms,1.366906261s,6.61,206.898857ms,1.00,2.576528992s,12.45
2023-01-23 04:49:30.586627219 +0000 UTC m=+7299.531925366,20000,3000,1958,syncMap,199.138529ms,235.291214ms,1.18,2.478491918s,12.45,199.138529ms,1.00
2023-01-23 04:49:33.766081669 +0000 UTC m=+7302.711379814,20000,3000,1959,syncMap,215.102327ms,1.254063707s,5.83,1.709092894s,7.95,215.102327ms,1.00
2023-01-23 04:49:36.320002065 +0000 UTC m=+7305.265300215,20000,3000,1960,syncMap,212.340316ms,984.364256ms,4.64,1.356199244s,6.39,212.340316ms,1.00
2023-01-23 04:49:42.085871244 +0000 UTC m=+7311.031169391,20000,3000,1961,hashMap,226.36431ms,2.614028047s,11.55,226.36431ms,1.00,2.924464298s,12.92
2023-01-23 04:49:44.997568365 +0000 UTC m=+7313.942866512,20000,3000,1962,goMap,206.752286ms,206.752286ms,1.00,2.484237706s,12.02,219.665244ms,1.06
2023-01-23 04:49:48.330106164 +0000 UTC m=+7317.275404307,20000,3000,1963,syncMap,216.609864ms,983.554054ms,4.54,2.131321832s,9.84,216.609864ms,1.00
2023-01-23 04:49:53.561878928 +0000 UTC m=+7322.507177070,20000,3000,1964,hashMap,229.651467ms,2.267357176s,9.87,229.651467ms,1.00,2.733800483s,11.90
2023-01-23 04:49:55.942639871 +0000 UTC m=+7324.887938012,20000,3000,1965,syncMap,220.271373ms,247.989634ms,1.13,1.9112705s,8.68,220.271373ms,1.00
2023-01-23 04:49:58.93643767 +0000 UTC m=+7327.881067142,20000,3000,1966,syncMap,200.115678ms,225.270659ms,1.13,2.566630361s,12.83,200.115678ms,1.00
2023-01-23 04:50:01.926086944 +0000 UTC m=+7330.870716424,20000,3000,1967,syncMap,253.328072ms,428.478901ms,1.69,2.305941582s,9.10,253.328072ms,1.00
2023-01-23 04:50:07.350836777 +0000 UTC m=+7336.295466243,20000,3000,1968,hashMap,247.836848ms,2.476536572s,9.99,247.836848ms,1.00,2.698959421s,10.89
2023-01-23 04:50:09.986736137 +0000 UTC m=+7338.931365604,20000,3000,1969,syncMap,244.175057ms,247.363314ms,1.01,2.142118936s,8.77,244.175057ms,1.00
2023-01-23 04:50:12.843455892 +0000 UTC m=+7341.788085358,20000,3000,1970,goMap,227.422456ms,227.422456ms,1.00,2.376177231s,10.45,251.95521ms,1.11
2023-01-23 04:50:15.644464255 +0000 UTC m=+7344.589093737,20000,3000,1971,goMap,236.713794ms,236.713794ms,1.00,2.290934788s,9.68,272.079062ms,1.15
2023-01-23 04:50:18.383916531 +0000 UTC m=+7347.328546003,20000,3000,1972,syncMap,229.015449ms,320.69299ms,1.40,2.188527861s,9.56,229.015449ms,1.00
2023-01-23 04:50:21.206732565 +0000 UTC m=+7350.151362042,20000,3000,1973,syncMap,264.169655ms,2.285310807s,8.65,272.335311ms,1.03,264.169655ms,1.00
2023-01-23 04:50:26.271382277 +0000 UTC m=+7355.216011750,20000,3000,1974,hashMap,253.708792ms,2.155784102s,8.50,253.708792ms,1.00,2.654148485s,10.46
2023-01-23 04:50:29.562715971 +0000 UTC m=+7358.507404885,20000,3000,1975,hashMap,227.870049ms,230.117708ms,1.01,227.870049ms,1.00,2.832390655s,12.43
2023-01-23 04:50:31.479763248 +0000 UTC m=+7360.424452166,20000,3000,1976,goMap,185.336514ms,185.336514ms,1.00,1.524489471s,8.23,206.228337ms,1.11
2023-01-23 04:50:36.780563643 +0000 UTC m=+7365.725252553,20000,3000,1977,hashMap,227.75177ms,2.379717914s,10.45,227.75177ms,1.00,2.692403779s,11.82
2023-01-23 04:50:39.87965539 +0000 UTC m=+7368.824344328,20000,3000,1978,hashMap,229.214433ms,251.706748ms,1.10,229.214433ms,1.00,2.617124137s,11.42
2023-01-23 04:50:42.819578856 +0000 UTC m=+7371.764267773,20000,3000,1979,syncMap,206.50942ms,222.84678ms,1.08,2.509527847s,12.15,206.50942ms,1.00
2023-01-23 04:50:48.529630424 +0000 UTC m=+7377.474319346,20000,3000,1980,hashMap,252.055126ms,2.829511928s,11.23,252.055126ms,1.00,2.627340856s,10.42
2023-01-23 04:50:51.275337068 +0000 UTC m=+7380.220025983,20000,3000,1981,syncMap,204.941446ms,245.81217ms,1.20,2.29389424s,11.19,204.941446ms,1.00
2023-01-23 04:50:54.465083781 +0000 UTC m=+7383.409772691,20000,3000,1982,syncMap,243.266997ms,514.378148ms,2.11,2.430563073s,9.99,243.266997ms,1.00
2023-01-23 04:50:57.27321081 +0000 UTC m=+7386.217899720,20000,3000,1983,syncMap,217.17916ms,1.979342476s,9.11,610.275066ms,2.81,217.17916ms,1.00
2023-01-23 04:51:00.218960776 +0000 UTC m=+7389.163596538,20000,3000,1984,syncMap,240.080774ms,2.437900886s,10.15,266.617352ms,1.11,240.080774ms,1.00
2023-01-23 04:51:05.75039663 +0000 UTC m=+7394.695032400,20000,3000,1985,hashMap,239.371602ms,2.507964446s,10.48,239.371602ms,1.00,2.783062487s,11.63
2023-01-23 04:51:08.896349405 +0000 UTC m=+7397.840985166,20000,3000,1986,hashMap,251.687532ms,269.286333ms,1.07,251.687532ms,1.00,2.623883669s,10.43
2023-01-23 04:51:10.312033062 +0000 UTC m=+7399.256668822,20000,3000,1987,syncMap,210.73094ms,225.993496ms,1.07,977.870341ms,4.64,210.73094ms,1.00
2023-01-23 04:51:15.716940762 +0000 UTC m=+7404.661576521,20000,3000,1988,hashMap,216.067054ms,2.520328816s,11.66,216.067054ms,1.00,2.667488364s,12.35
2023-01-23 04:51:18.244772174 +0000 UTC m=+7407.189407934,20000,3000,1989,goMap,192.678026ms,192.678026ms,1.00,2.106450287s,10.93,227.57078ms,1.18
2023-01-23 04:51:20.964821551 +0000 UTC m=+7409.909457318,20000,3000,1990,goMap,199.250453ms,199.250453ms,1.00,2.266312966s,11.37,253.464501ms,1.27
2023-01-23 04:51:23.415916173 +0000 UTC m=+7412.360551934,20000,3000,1991,syncMap,197.830232ms,242.14613ms,1.22,2.010053541s,10.16,197.830232ms,1.00
2023-01-23 04:51:28.771343974 +0000 UTC m=+7417.716796373,20000,3000,1992,hashMap,282.216707ms,2.47427304s,8.77,282.216707ms,1.00,2.598742031s,9.21
2023-01-23 04:51:30.952696809 +0000 UTC m=+7419.898149208,20000,3000,1993,syncMap,221.413462ms,236.190967ms,1.07,1.722372359s,7.78,221.413462ms,1.00
2023-01-23 04:51:33.811029613 +0000 UTC m=+7422.756482011,20000,3000,1994,syncMap,235.389774ms,236.757548ms,1.01,2.385175057s,10.13,235.389774ms,1.00
2023-01-23 04:51:36.474822884 +0000 UTC m=+7425.420275283,20000,3000,1995,syncMap,250.776058ms,364.408516ms,1.45,2.047667101s,8.17,250.776058ms,1.00
2023-01-23 04:51:41.852131808 +0000 UTC m=+7430.797584212,20000,3000,1996,hashMap,253.003138ms,2.457999329s,9.72,253.003138ms,1.00,2.665336663s,10.53
2023-01-23 04:51:44.063592558 +0000 UTC m=+7433.009044954,20000,3000,1997,syncMap,176.923318ms,223.506666ms,1.26,1.810072304s,10.23,176.923318ms,1.00
2023-01-23 04:51:46.762648332 +0000 UTC m=+7435.708100737,20000,3000,1998,goMap,190.191475ms,190.191475ms,1.00,2.266399419s,11.92,241.345626ms,1.27
2023-01-23 04:51:49.392440746 +0000 UTC m=+7438.337893143,20000,3000,1999,syncMap,196.212499ms,391.709479ms,2.00,2.04094027s,10.40,196.212499ms,1.00
2023-01-23 04:51:54.467536719 +0000 UTC m=+7443.412989115,20000,3000,2000,hashMap,257.359247ms,2.400669736s,9.33,257.359247ms,1.00,2.398286963s,9.32
2023-01-23 04:51:56.739185187 +0000 UTC m=+7445.684637588,20000,3000,2001,syncMap,182.194017ms,202.086207ms,1.11,1.88640117s,10.35,182.194017ms,1.00
2023-01-23 04:51:59.446368435 +0000 UTC m=+7448.391156015,20000,3000,2002,goMap,176.078708ms,176.078708ms,1.00,2.305011385s,13.09,224.422724ms,1.27
2023-01-23 04:52:01.938491988 +0000 UTC m=+7450.883279565,20000,3000,2003,syncMap,171.2695ms,356.482955ms,2.08,1.963503938s,11.46,171.2695ms,1.00
2023-01-23 04:52:04.523023094 +0000 UTC m=+7453.467810672,20000,3000,2004,syncMap,189.731234ms,2.138273839s,11.27,255.657178ms,1.35,189.731234ms,1.00
2023-01-23 04:52:09.278059622 +0000 UTC m=+7458.222847202,20000,3000,2005,hashMap,253.759822ms,2.104364397s,8.29,253.759822ms,1.00,2.395868648s,9.44
2023-01-23 04:52:12.053934513 +0000 UTC m=+7460.998722087,20000,3000,2006,goMap,225.304279ms,225.304279ms,1.00,237.028206ms,1.05,2.312620592s,10.26
2023-01-23 04:52:13.717246741 +0000 UTC m=+7462.662034325,20000,3000,2007,goMap,179.247481ms,179.247481ms,1.00,1.302491848s,7.27,180.680325ms,1.01
2023-01-23 04:52:16.33611932 +0000 UTC m=+7465.280906894,20000,3000,2008,syncMap,166.817386ms,185.569336ms,1.11,2.265590519s,13.58,166.817386ms,1.00
2023-01-23 04:52:19.322002462 +0000 UTC m=+7468.266790036,20000,3000,2009,syncMap,165.682341ms,984.999502ms,5.95,1.834281845s,11.07,165.682341ms,1.00
2023-01-23 04:52:24.11194507 +0000 UTC m=+7473.056732649,20000,3000,2010,hashMap,229.234133ms,2.218546838s,9.68,229.234133ms,1.00,2.341280003s,10.21
2023-01-23 04:52:26.312118043 +0000 UTC m=+7475.256905622,20000,3000,2011,syncMap,189.074208ms,189.894368ms,1.00,1.820365766s,9.63,189.074208ms,1.00
2023-01-23 04:52:29.042735012 +0000 UTC m=+7477.987383358,20000,3000,2012,syncMap,176.187718ms,177.120746ms,1.01,2.37632212s,13.49,176.187718ms,1.00
2023-01-23 04:52:31.903546668 +0000 UTC m=+7480.848195016,20000,3000,2013,syncMap,193.149687ms,1.638078192s,8.48,1.028507051s,5.32,193.149687ms,1.00
2023-01-23 04:52:34.63263944 +0000 UTC m=+7483.577287788,20000,3000,2014,syncMap,206.395209ms,2.284668404s,11.07,237.122665ms,1.15,206.395209ms,1.00
2023-01-23 04:52:39.58912637 +0000 UTC m=+7488.533774720,20000,3000,2015,hashMap,229.471288ms,2.378197433s,10.36,229.471288ms,1.00,2.347833516s,10.23
2023-01-23 04:52:42.367464543 +0000 UTC m=+7491.312112887,20000,3000,2016,goMap,193.848907ms,193.848907ms,1.00,217.560077ms,1.12,2.366018479s,12.21
2023-01-23 04:52:43.930367431 +0000 UTC m=+7492.875015780,20000,3000,2017,syncMap,179.228041ms,198.983235ms,1.11,1.183735871s,6.60,179.228041ms,1.00
2023-01-23 04:52:48.90799565 +0000 UTC m=+7497.852644002,20000,3000,2018,hashMap,238.758968ms,2.305565866s,9.66,238.758968ms,1.00,2.432268929s,10.19
2023-01-23 04:52:51.031392769 +0000 UTC m=+7499.976041113,20000,3000,2019,syncMap,213.773599ms,216.121109ms,1.01,1.692172451s,7.92,213.773599ms,1.00
2023-01-23 04:52:53.748784557 +0000 UTC m=+7502.693432904,20000,3000,2020,goMap,220.618282ms,220.618282ms,1.00,2.258304006s,10.24,237.388008ms,1.08
2023-01-23 04:57:01.062400034 +0000 UTC m=+7749.982810643,20000,3000,2021,goMap,202.034788ms,202.034788ms,1.00,4m1.265617358s,1194.18,5.820521337s,28.81
2023-01-23 06:56:50.469734204 +0000 UTC m=+14939.289860795,20000,3000,2022,syncMap,568.209708ms,59m55.972798075s,6328.60,59m52.764867574s,6322.96,568.209708ms,1.00
2023-01-23 08:56:56.670436369 +0000 UTC m=+22145.408366861,20000,3000,2023,syncMap,531.228626ms,2h0m4.996621854s,13562.89,589.509797ms,1.11,531.228626ms,1.00
2023-01-23 11:19:02.890695836 +0000 UTC m=+30671.644129013,20000,3000,2024,syncMap,624.188804ms,2h0m4.835572127s,11542.72,22m0.767538269s,2115.97,624.188804ms,1.00
2023-01-23 11:19:07.872283929 +0000 UTC m=+30676.625717102,20000,3000,2025,syncMap,323.426788ms,1.899001891s,5.87,2.757326964s,8.53,323.426788ms,1.00
2023-01-23 11:19:12.931077166 +0000 UTC m=+30681.684510336,20000,3000,2026,hashMap,353.517213ms,2.593201304s,7.34,353.517213ms,1.00,2.110558261s,5.97
2023-01-23 11:19:14.863185892 +0000 UTC m=+30683.616619064,20000,3000,2027,syncMap,174.065874ms,240.820342ms,1.38,1.515576248s,8.71,174.065874ms,1.00
2023-01-23 11:19:17.240146895 +0000 UTC m=+30685.993580059,20000,3000,2028,syncMap,167.688671ms,228.068331ms,1.36,1.980105977s,11.81,167.688671ms,1.00
2023-01-23 11:19:20.558013467 +0000 UTC m=+30689.311446636,20000,3000,2029,syncMap,212.745458ms,476.477365ms,2.24,2.627718987s,12.35,212.745458ms,1.00
2023-01-23 11:19:25.273592383 +0000 UTC m=+30694.224243721,20000,3000,2030,hashMap,304.334881ms,2.339479991s,7.69,304.334881ms,1.00,2.267788143s,7.45
2023-01-23 11:19:27.184242296 +0000 UTC m=+30696.134893632,20000,3000,2031,syncMap,155.563098ms,170.894011ms,1.10,1.583356097s,10.18,155.563098ms,1.00
2023-01-23 11:19:29.775116436 +0000 UTC m=+30698.725767776,20000,3000,2032,syncMap,181.794384ms,422.289646ms,2.32,1.986026877s,10.92,181.794384ms,1.00
2023-01-23 11:19:32.511238446 +0000 UTC m=+30701.461889789,20000,3000,2033,syncMap,270.708247ms,2.085300677s,7.70,378.837183ms,1.40,270.708247ms,1.00
2023-01-23 11:19:36.451128146 +0000 UTC m=+30705.401779488,20000,3000,2034,hashMap,202.696159ms,1.687618488s,8.33,202.696159ms,1.00,2.048741479s,10.11
2023-01-23 11:19:38.882208877 +0000 UTC m=+30707.832860217,20000,3000,2035,goMap,164.09713ms,164.09713ms,1.00,233.757478ms,1.42,2.032342303s,12.38
2023-01-23 11:19:40.33166482 +0000 UTC m=+30709.282316157,20000,3000,2036,goMap,145.2558ms,145.2558ms,1.00,1.109845808s,7.64,193.622771ms,1.33
2023-01-23 11:19:42.53836431 +0000 UTC m=+30711.489015647,20000,3000,2037,syncMap,157.739676ms,410.243952ms,2.60,1.6377985s,10.38,157.739676ms,1.00
2023-01-23 11:19:44.975089535 +0000 UTC m=+30713.925740875,20000,3000,2038,syncMap,142.727458ms,863.226092ms,6.05,1.429891146s,10.02,142.727458ms,1.00
2023-01-23 11:19:49.245255247 +0000 UTC m=+30718.195906668,20000,3000,2039,hashMap,255.062723ms,2.051574542s,8.04,255.062723ms,1.00,1.962523854s,7.69
2023-01-23 11:19:51.1097881 +0000 UTC m=+30720.060439440,20000,3000,2040,syncMap,204.857509ms,211.172456ms,1.03,1.44752098s,7.07,204.857509ms,1.00
2023-01-23 11:19:53.860219381 +0000 UTC m=+30722.808988996,20000,3000,2041,goMap,177.744405ms,177.744405ms,1.00,2.31629854s,13.03,253.558778ms,1.43
2023-01-23 11:19:56.206973477 +0000 UTC m=+30725.155743096,20000,3000,2042,goMap,211.986939ms,211.986939ms,1.00,1.893856336s,8.93,239.688909ms,1.13
2023-01-23 11:19:59.105066886 +0000 UTC m=+30728.053836497,20000,3000,2043,syncMap,246.757076ms,2.378501071s,9.64,271.861439ms,1.10,246.757076ms,1.00
2023-01-23 11:20:03.508763515 +0000 UTC m=+30732.457533131,20000,3000,2044,hashMap,207.451601ms,2.076082402s,10.01,207.451601ms,1.00,2.11921471s,10.22
2023-01-23 11:20:05.947823361 +0000 UTC m=+30734.896592978,20000,3000,2045,hashMap,203.448328ms,246.907628ms,1.21,203.448328ms,1.00,1.986764597s,9.77
2023-01-23 11:20:07.517263689 +0000 UTC m=+30736.466033301,20000,3000,2046,goMap,162.750309ms,162.750309ms,1.00,1.238539718s,7.61,167.37961ms,1.03
2023-01-23 11:20:11.949809667 +0000 UTC m=+30740.898579282,20000,3000,2047,hashMap,316.340916ms,1.937405813s,6.12,316.340916ms,1.00,2.17785083s,6.88
2023-01-23 11:20:13.871041713 +0000 UTC m=+30742.819811343,20000,3000,2048,syncMap,153.97706ms,217.983702ms,1.42,1.548516983s,10.06,153.97706ms,1.00
2023-01-23 11:20:16.480953974 +0000 UTC m=+30745.429723586,20000,3000,2049,syncMap,189.026874ms,267.658122ms,1.42,2.15241565s,11.39,189.026874ms,1.00
2023-01-23 11:20:19.309107742 +0000 UTC m=+30748.257877355,20000,3000,2050,syncMap,160.463671ms,1.263693856s,7.88,1.403104309s,8.74,160.463671ms,1.00
2023-01-23 11:20:21.704073093 +0000 UTC m=+30750.652842705,20000,3000,2051,syncMap,170.890284ms,1.951603245s,11.42,271.721579ms,1.59,170.890284ms,1.00
2023-01-23 11:20:25.930783396 +0000 UTC m=+30754.881475448,20000,3000,2052,hashMap,190.265256ms,2.01763992s,10.60,190.265256ms,1.00,2.019890035s,10.62
2023-01-23 11:20:28.454518655 +0000 UTC m=+30757.405210700,20000,3000,2053,goMap,177.003986ms,177.003986ms,1.00,195.547931ms,1.10,2.150382186s,12.15
2023-01-23 11:20:29.799782186 +0000 UTC m=+30758.750474231,20000,3000,2054,goMap,150.172935ms,150.172935ms,1.00,1.028749841s,6.85,165.487253ms,1.10
2023-01-23 11:20:32.10767917 +0000 UTC m=+30761.058371215,20000,3000,2055,syncMap,151.0392ms,214.088069ms,1.42,1.941812409s,12.86,151.0392ms,1.00
2023-01-23 11:20:34.739458926 +0000 UTC m=+30763.690150972,20000,3000,2056,syncMap,162.588945ms,1.03868857s,6.39,1.429611749s,8.79,162.588945ms,1.00
2023-01-23 11:20:39.05967877 +0000 UTC m=+30768.010370815,20000,3000,2057,hashMap,302.872836ms,1.980350423s,6.54,302.872836ms,1.00,2.036091959s,6.72
2023-01-23 11:20:40.988966221 +0000 UTC m=+30769.939658267,20000,3000,2058,goMap,150.488743ms,150.488743ms,1.00,1.619297712s,10.76,158.763489ms,1.05
2023-01-23 11:20:43.534058596 +0000 UTC m=+30772.484750646,20000,3000,2059,syncMap,165.466208ms,885.158527ms,5.35,1.493521236s,9.03,165.466208ms,1.00
2023-01-23 11:20:46.260225187 +0000 UTC m=+30775.210917235,20000,3000,2060,syncMap,243.272178ms,2.220588051s,9.13,261.403728ms,1.07,243.272178ms,1.00
2023-01-23 11:20:49.891401552 +0000 UTC m=+30778.842093603,20000,3000,2061,hashMap,228.173827ms,1.850451686s,8.11,228.173827ms,1.00,1.551754893s,6.80
2023-01-23 11:20:52.343338899 +0000 UTC m=+30781.296282062,20000,3000,2062,goMap,162.246319ms,162.246319ms,1.00,212.203714ms,1.31,2.07898967s,12.81
2023-01-23 11:20:54.795298724 +0000 UTC m=+30783.748241886,20000,3000,2063,goMap,160.340859ms,160.340859ms,1.00,202.07561ms,1.26,2.088738498s,13.03
2023-01-23 11:20:56.270519534 +0000 UTC m=+30785.223462692,20000,3000,2064,syncMap,145.042628ms,175.597243ms,1.21,1.153822423s,7.96,145.042628ms,1.00
2023-01-23 11:21:00.811447715 +0000 UTC m=+30789.764390879,20000,3000,2065,hashMap,272.730483ms,2.058541491s,7.55,272.730483ms,1.00,2.208714916s,8.10
2023-01-23 11:21:02.838137911 +0000 UTC m=+30791.791081068,20000,3000,2066,syncMap,172.429618ms,173.406252ms,1.01,1.680097148s,9.74,172.429618ms,1.00
2023-01-23 11:21:05.248728111 +0000 UTC m=+30794.201671269,20000,3000,2067,goMap,177.536524ms,177.536524ms,1.00,2.038706522s,11.48,193.434847ms,1.09
2023-01-23 11:21:09.878879705 +0000 UTC m=+30798.831822867,20000,3000,2068,hashMap,277.271808ms,2.09502322s,7.56,277.271808ms,1.00,2.256904805s,8.14
2023-01-23 11:21:12.420382355 +0000 UTC m=+30801.373325512,20000,3000,2069,goMap,275.22775ms,275.22775ms,1.00,322.1228ms,1.17,1.942339457s,7.06
2023-01-23 11:21:13.788951862 +0000 UTC m=+30802.741895020,20000,3000,2070,goMap,171.292763ms,171.292763ms,1.00,1.012257422s,5.91,184.071756ms,1.07
2023-01-23 11:21:18.328376929 +0000 UTC m=+30807.281320086,20000,3000,2071,hashMap,289.234398ms,2.062234098s,7.13,289.234398ms,1.00,2.187041451s,7.56
2023-01-23 11:21:20.438228153 +0000 UTC m=+30809.391171311,20000,3000,2072,syncMap,163.29955ms,176.073766ms,1.08,1.769716626s,10.84,163.29955ms,1.00
2023-01-23 11:21:22.932795306 +0000 UTC m=+30811.883405577,20000,3000,2073,syncMap,189.038241ms,399.678281ms,2.11,1.902316865s,10.06,189.038241ms,1.00
2023-01-23 11:21:27.683332067 +0000 UTC m=+30816.633942347,20000,3000,2074,hashMap,277.308383ms,2.091891412s,7.54,277.308383ms,1.00,2.380275135s,8.58
2023-01-23 11:21:29.506845819 +0000 UTC m=+30818.457456092,20000,3000,2075,syncMap,159.976841ms,238.371179ms,1.49,1.424165557s,8.90,159.976841ms,1.00
2023-01-23 11:21:32.126115969 +0000 UTC m=+30821.076726240,20000,3000,2076,syncMap,167.3386ms,189.642667ms,1.13,2.261531402s,13.51,167.3386ms,1.00
2023-01-23 11:21:34.618038109 +0000 UTC m=+30823.568648380,20000,3000,2077,syncMap,179.301092ms,737.219711ms,4.11,1.574576009s,8.78,179.301092ms,1.00
2023-01-23 11:21:39.19120262 +0000 UTC m=+30828.141812896,20000,3000,2078,hashMap,274.70324ms,2.141927224s,7.80,274.70324ms,1.00,2.155649725s,7.85
2023-01-23 11:21:41.080234109 +0000 UTC m=+30830.030844381,20000,3000,2079,goMap,156.881345ms,156.881345ms,1.00,1.55646287s,9.92,174.88078ms,1.11
2023-01-23 11:21:43.546680742 +0000 UTC m=+30832.497291017,20000,3000,2080,syncMap,150.112619ms,365.93376ms,2.44,1.949259148s,12.99,150.112619ms,1.00
